Date,Temperature
19860428:0900,14.4
19860429:0900,14
19860430:0900,10.2
19860501:0900,12
19860502:0900,10.2
19860503:0900,9.1
19860504:0900,11.3
19860505:0900,9.5
19860506:0900,7.8
19860507:0900,7.1
19860508:0900,8
19860509:0900,8
19860510:0900,12.1
19860511:0900,12.4
19860512:0900,12.7
19860513:0900,12
19860514:0900,12.1
19860515:0900,9.1
19860516:0900,10.5
19860517:0900,11.8
19860518:0900,11.8
19860519:0900,9.7
19860520:0900,7.5
19860521:0900,12.8
19860522:0900,10.2
19860523:0900,8.5
19860524:0900,8
19860525:0900,7.6
19860526:0900,8.5
19860527:0900,10.2
19860528:0900,7.9
19860529:0900,10.2
19860530:0900,11.2
19860531:0900,8.8
19860601:0900,9.2
19860602:0900,8
19860603:0900,5.6
19860604:0900,6.7
19860605:0900,6.4
19860606:0900,5.5
19860607:0900,6.5
19860608:0900,9.9
19860609:0900,10
19860610:0900,10.8
19860611:0900,11.1
19860612:0900,8
19860613:0900,10.3
19860614:0900,6
19860615:0900,5.9
19860616:0900,4.5
19860617:0900,4.5
19860618:0900,6
19860619:0900,2.7
19860620:0900,3.6
19860621:0900,7
19860622:0900,9
19860623:0900,7.3
19860624:0900,9.7
19860625:0900,9.1
19860626:0900,8.2
19860627:0900,6.3
19860628:0900,9.2
19860629:0900,6.6
19860630:0900,6.7
19860701:0900,6.5
19860702:0900,6
19860703:0900,5.8
19860704:0900,5.5
19860705:0900,5.8
19860706:0900,4
19860707:0900,5.6
19860708:0900,7.2
19860709:0900,4
19860710:0900,6.6
19860711:0900,7.6
19860712:0900,6
19860713:0900,2.7
19860714:0900,2.3
19860715:0900,4
19860716:0900,3.3
19860717:0900,4.2
19860718:0900,5.4
19860719:0900,5
19860720:0900,2.9
19860721:0900,5
19860722:0900,4.4
19860723:0900,2.6
19860724:0900,5.1
19860725:0900,8.7
19860726:0900,8.7
19860727:0900,2.9
19860728:0900,4
19860729:0900,6.1
19860730:0900,5.9
19860731:0900,4.5
19860801:0900,8.3
19860802:0900,6.6
19860803:0900,4.6
19860804:0900,3.9
19860805:0900,5.1
19860806:0900,3.9
19860807:0900,5.8
19860808:0900,6.9
19860809:0900,6.2
19860810:0900,7.9
19860811:0900,8.3
19860812:0900,7
19860813:0900,4.7
19860814:0900,4.9
19860815:0900,5
19860816:0900,6.5
19860817:0900,6.2
19860818:0900,4.7
19860819:0900,7.6
19860820:0900,9.5
19860821:0900,10.4
19860822:0900,10
19860823:0900,7.8
19860824:0900,9.2
19860825:0900,6.5
19860826:0900,5.9
19860827:0900,6.5
19860828:0900,4.5
19860829:0900,6.4
19860830:0900,6.8
19860831:0900,4.7
19860901:0900,7
19860902:0900,6.6
19860903:0900,8.2
19860904:0900,4.9
19860905:0900,6.6
19860906:0900,9.1
19860907:0900,11.5
19860908:0900,10.3
19860909:0900,7.5
19860910:0900,4.9
19860911:0900,7.8
19860912:0900,9.5
19860913:0900,7.4
19860914:0900,8.5
19860915:0900,9.8
19860916:0900,8.9
19860917:0900,7.5
19860918:0900,6.7
19860919:0900,5.7
19860920:0900,7.2
19860921:0900,8.5
19860922:0900,8.4
19860923:0900,9
19860924:0900,6.8
19860925:0900,7.5
19860926:0900,10
19860927:0900,11.1
19860928:0900,12.7
19860929:0900,10
19860930:0900,9.4
19861001:0900,9.1
19861002:0900,10.1
19861003:0900,12.2
19861004:0900,12.8
19861005:0900,13.1
19861006:0900,11
19861007:0900,9.5
19861008:0900,9.8
19861009:0900,10.9
19861010:0900,11.3
19861011:0900,12.2
19861012:0900,12.6
19861013:0900,11
19861014:0900,11.3
19861015:0900,10
19861016:0900,11.5
19861017:0900,11.2
19861018:0900,12.1
19861019:0900,11
19861020:0900,9.7
19861021:0900,12.1
19861022:0900,11.3
19861023:0900,11.4
19861024:0800,13
19861024:0900,12.7
19861025:0800,13
19861025:0900,13.6
19861026:0800,11.5
19861027:0800,12.8
19861028:0800,12
19861029:0800,12.9
19861030:0800,13.2
19861031:0800,12.1
19861101:0800,13.9
19861102:0800,13
19861103:0800,13.4
19861104:0800,12.4
19861105:0800,12.4
19861106:0800,13
19861107:0800,15.3
19861108:0800,14.6
19861109:0800,16.1
19861110:0800,14.8
19861111:0800,16
19861112:0800,16.1
19861113:0800,12
19861114:0800,14
19861115:0800,14.4
19861116:0800,12.6
19861117:0800,15.5
19861118:0800,16
19861119:0800,13.9
19861120:0800,12.8
19861121:0800,12.8
19861122:0800,13.4
19861123:0800,17
19861124:0800,15.1
19861125:0800,14.4
19861126:0800,12.4
19861127:0800,13
19861128:0800,15
19861129:0800,11.9
19861130:0800,12.6
19861201:0800,11.4
19861202:0800,11.6
19861203:0800,12.1
19861204:0800,13.2
19861205:0800,12.9
19861206:0800,14.5
19861207:0800,14.7
19861208:0800,14.4
19861209:0800,14.9
19861210:0800,15
19861211:0800,14.4
19861212:0800,15.9
19861213:0800,17.4
19861214:0800,17.7
19861215:0800,17.6
19861216:0800,17.7
19861217:0800,15.9
19861218:0800,18.6
19861219:0800,18.6
19861220:0800,18.2
19861221:0800,18.9
19861222:0800,17.9
19861223:0800,16.2
19861224:0800,15.1
19861225:0800,16.5
19861226:0800,17.1
19861227:0800,17.5
19861228:0800,18.6
19861229:0800,18.5
19861230:0800,15.5
19861231:0800,14.2
19870101:0800,14.8
19870102:0800,16.8
19870103:0800,18.1
19870104:0800,18
19870105:0800,17.5
19870106:0800,17.5
19870107:0800,18.5
19870108:0800,20
19870109:0800,20.9
19870110:0800,20
19870111:0800,20.7
19870112:0800,21.6
19870113:0800,21.1
19870114:0800,20.9
19870115:0800,20.1
19870116:0800,18.7
19870117:0800,18.6
19870118:0800,21.2
19870119:0800,19.2
19870120:0800,19.1
19870121:0800,18.6
19870122:0800,18.9
19870123:0800,16
19870124:0800,14.4
19870125:0800,13.6
19870126:0800,14.8
19870127:0800,15.8
19870128:0800,18.2
19870129:0800,18.6
19870130:0800,18.3
19870131:0800,17.8
19870201:0800,19.1
19870202:0800,18.9
19870203:0800,17.2
19870204:0800,20
19870205:0800,17
19870206:0800,15.8
19870207:0800,18
19870208:0800,15.4
19870209:0800,12.9
19870210:0800,15.3
19870211:0800,16.8
19870212:0800,19.2
19870213:0800,19.1
19870214:0800,14.7
19870215:0800,14.4
19870216:0800,14.5
19870217:0800,14.3
19870218:0800,15
19870219:0800,12
19870220:0800,13.1
19870221:0800,15.8
19870222:0800,16
19870223:0800,17.1
19870224:0800,14.2
19870225:0800,14.2
19870226:0800,15
19870227:0800,17.4
19870228:0800,14.8
19870301:0900,16.5
19870302:0900,16.2
19870303:0900,16.9
19870304:0900,15
19870305:0900,12.4
19870306:0900,12.3
19870307:0900,11.5
19870308:0900,13.9
19870309:0900,15.5
19870310:0900,16.7
19870311:0900,13.6
19870312:0900,14.8
19870313:0900,14.8
19870314:0900,15
19870315:0900,13.8
19870316:0900,11.4
19870317:0900,12.9
19870318:0900,12.7
19870319:0900,13.9
19870320:0900,13
19870321:0900,14.9
19870322:0900,14.1
19870323:0900,14.9
19870324:0900,15
19870325:0900,12.9
19870326:0900,10.7
19870327:0900,10.7
19870328:0900,12.8
19870329:0900,12
19870330:0900,12.9
19870331:0900,15.8
19870401:0900,14.3
19870402:0900,12.6
19870403:0900,13.2
19870404:0900,10.1
19870405:0900,11.8
19870406:0900,9.1
19870407:0900,11.2
19870408:0900,11.3
19870409:0900,14
19870410:0900,12.8
19870411:0900,10
19870412:0900,9.4
19870413:0900,9.7
19870414:0900,11.2
19870415:0900,13.6
19870416:0900,12.1
19870417:0900,9.4
19870418:0900,10.8
19870419:0900,10.6
19870420:0900,11.4
19870421:0900,15
19870422:0900,12.7
19870423:0900,11.9
19870424:0900,8.2
19870425:0900,7.4
19870426:0900,11
19870427:0900,10.8
19870428:0900,11.4
19870429:0900,12
19870430:0900,10.5
19870501:0900,10.7
19870502:0900,7.4
19870503:0900,7.2
19870504:0900,10.1
19870505:0900,12.5
19870506:0900,10.6
19870507:0900,9.1
19870508:0900,7.9
19870509:0900,7.4
19870510:0900,10.3
19870511:0900,9.6
19870512:0900,11
19870513:0900,10.5
19870514:0900,7.7
19870515:0900,10.1
19870516:0900,9.8
19870517:0900,12.1
19870518:0900,12.6
19870519:0900,13.2
19870520:0900,12.9
19870521:0900,11.6
19870522:0900,11.3
19870523:0900,9.2
19870524:0900,9.7
19870525:0900,8
19870526:0900,11.2
19870527:0900,12
19870528:0900,10.9
19870529:0900,12.5
19870530:0900,9.4
19870531:0900,10.3
19870601:0900,9.2
19870602:0900,7.4
19870603:0900,9.8
19870604:0900,11.1
19870605:0900,9.2
19870606:0900,7.6
19870607:0900,9
19870608:0900,7.3
19870609:0900,6.5
19870610:0900,8.9
19870611:0900,5.8
19870612:0900,7.5
19870613:0900,8.4
19870614:0900,10.2
19870615:0900,10.6
19870616:0900,7
19870617:0900,4.5
19870618:0900,5.6
19870619:0900,6.1
19870620:0900,7.1
19870621:0900,6.5
19870622:0900,6.4
19870623:0900,6.6
19870624:0900,7.8
19870625:0900,7.8
19870626:0900,7.4
19870627:0900,7
19870628:0900,7.2
19870629:0900,8.2
19870630:0900,8
19870701:0900,6
19870702:0900,5.5
19870703:0900,5
19870704:0900,6
19870705:0900,4.6
19870706:0900,6.9
19870707:0900,4.2
19870708:0900,4.5
19870709:0900,6.2
19870710:0900,6.4
19870711:0900,6.1
19870712:0900,6.4
19870713:0900,7.4
19870714:0900,7.3
19870715:0900,8.5
19870716:0900,6.5
19870717:0900,5.1
19870718:0900,4.6
19870719:0900,5.5
19870720:0900,8
19870721:0900,7.8
19870722:0900,6.9
19870723:0900,6.9
19870724:0900,8
19870725:0900,4.5
19870726:0900,7
19870727:0900,6.3
19870728:0900,4.8
19870729:0900,4.3
19870730:0900,3.8
19870731:0900,3
19870801:0900,8
19870802:0900,7
19870803:0900,7
19870804:0900,9.4
19870805:0900,11.3
19870806:0900,10.4
19870807:0900,9.1
19870808:0900,9.3
19870809:0900,7
19870810:0900,5.5
19870811:0900,6.9
19870812:0900,6.1
19870813:0900,6.6
19870814:0900,5.6
19870815:0900,7.1
19870816:0900,7.4
19870817:0900,7.3
19870818:0900,9.2
19870819:0900,8.4
19870820:0900,6.5
19870821:0900,8.6
19870822:0900,10.9
19870823:0900,10.1
19870824:0900,10.4
19870825:0900,9.2
19870826:0900,9.7
19870827:0900,10.5
19870828:0900,9.2
19870829:0900,7.4
19870830:0900,7
19870831:0900,8.5
19870901:0900,6.8
19870902:0900,6.9
19870903:0900,9.8
19870904:0900,10
19870905:0900,8.8
19870906:0900,6.2
19870907:0900,7.9
19870908:0900,6.5
19870909:0900,9.8
19870910:0900,7.5
19870911:0900,10.1
19870912:0900,9.7
19870913:0900,8.8
19870914:0900,8.6
19870915:0900,8.2
19870916:0900,6.8
19870917:0900,9
19870918:0900,7.4
19870919:0900,8.3
19870920:0900,9.6
19870921:0900,10.3
19870922:0900,10.2
19870923:0900,10.4
19870924:0900,10.1
19870925:0900,8.1
19870926:0900,11.1
19870927:0900,9.9
19870928:0900,11.1
19870929:0900,10.7
19870930:0900,12.7
19871001:0900,8.5
19871002:0900,8.5
19871003:0900,9.4
19871004:0900,9.5
19871005:0900,11.6
19871006:0900,13.1
19871007:0900,13.7
19871008:0900,12.8
19871009:0900,12
19871010:0900,11.5
19871011:0900,9
19871012:0900,9.4
19871013:0900,11.8
19871014:0900,8.9
19871015:0900,8.2
19871016:0900,7.2
19871017:0900,8.8
19871018:0900,10.3
19871019:0900,10.6
19871020:0900,12.6
19871021:0900,13.6
19871022:0900,12.8
19871023:0900,12.9
19871024:0900,13.5
19871025:0800,13.7
19871026:0800,13.9
19871027:0800,14.2
19871028:0800,14.9
19871029:0800,14.5
19871030:0800,12.4
19871031:0800,10.9
19871101:0800,13
19871102:0800,12.6
19871103:0800,12.6
19871104:0800,13.5
19871105:0800,13.8
19871106:0800,13.4
19871107:0800,14.1
19871108:0800,14.9
19871109:0800,15
19871110:0800,14.7
19871111:0800,15.5
19871112:0800,15
19871113:0800,15
19871114:0800,16.3
19871115:0800,13.2
19871116:0800,11
19871117:0800,12.2
19871118:0800,10.4
19871119:0800,10.9
19871120:0800,11.1
19871121:0800,13.4
19871122:0800,15.6
19871123:0800,16.9
19871124:0800,16
19871125:0800,15.8
19871126:0800,16.8
19871127:0800,14.1
19871128:0800,14.3
19871129:0800,12.9
19871130:0800,11.7
19871201:0800,13.2
19871202:0800,14.4
19871203:0800,15.4
19871204:0800,15.3
19871205:0800,15
19871206:0800,14.9
19871207:0800,13.3
19871208:0800,14.7
19871209:0800,14.3
19871210:0800,14.2
19871211:0800,14.1
19871212:0800,15.1
19871213:0800,13.8
19871214:0800,15.7
19871215:0800,16.9
19871216:0800,17
19871217:0800,19.2
19871218:0800,18
19871219:0800,17.6
19871220:0800,15.4
19871221:0800,16.3
19871222:0800,16.5
19871223:0800,17
19871224:0800,16.6
19871225:0800,16.8
19871226:0800,14.7
19871227:0800,13.2
19871228:0800,15
19871229:0800,15.5
19871230:0800,16.6
19871231:0800,16
19880101:0800,12.3
19880102:0800,11.9
19880103:0800,14.4
19880104:0800,17.5
19880105:0800,18.1
19880106:0800,16.6
19880107:0800,18.2
19880108:0800,18.6
19880109:0800,16.7
19880110:0800,15.5
19880111:0800,17.2
19880112:0800,17.5
19880113:0800,19.6
19880114:0800,19.9
19880115:0800,15.8
19880116:0800,16.4
19880117:0800,18.2
19880118:0800,17.5
19880119:0800,16.4
19880120:0800,13.7
19880121:0800,14.7
19880122:0800,14.1
19880123:0800,16.9
19880124:0800,18.6
19880125:0800,17.3
19880126:0800,18.3
19880127:0800,19
19880128:0800,20.1
19880129:0800,18.8
19880130:0800,18.5
19880131:0800,16.6
19880201:0800,19.6
19880202:0800,20
19880203:0800,17.8
19880204:0800,18.1
19880205:0800,14.4
19880206:0800,14.8
19880207:0800,15.8
19880208:0800,17.2
19880209:0800,16.2
19880210:0800,17.9
19880211:0800,18.9
19880212:0800,19.5
19880213:0800,20.4
19880214:0800,19.7
19880215:0800,18.2
19880216:0800,18.5
19880217:0800,19.7
19880218:0800,15.7
19880219:0800,13.8
19880220:0800,15.3
19880221:0800,14.5
19880222:0800,11.9
19880223:0800,15.2
19880224:0800,13.4
19880225:0800,15.9
19880226:0800,11.2
19880227:0800,13.5
19880228:0800,16.2
19880229:0800,18.1
19880301:0800,15
19880302:0800,15
19880303:0800,15.6
19880304:0800,16.7
19880305:0800,18
19880306:0900,16.8
19880307:0900,16.3
19880308:0900,12
19880309:0900,13.4
19880310:0900,16
19880311:0900,17
19880312:0900,16.6
19880313:0900,15.6
19880314:0900,14.1
19880315:0900,15.8
19880316:0900,13
19880317:0900,12.9
19880318:0900,11
19880319:0900,12.4
19880320:0900,10.1
19880321:0900,11.8
19880322:0900,12.7
19880323:0900,13.4
19880324:0900,11.5
19880325:0900,13.3
19880326:0900,13
19880327:0900,11.6
19880328:0900,13.5
19880329:0900,12.5
19880330:0900,10.5
19880331:0900,11
19880401:0900,13.4
19880402:0900,11.7
19880403:0900,11.9
19880404:0900,12.7
19880405:0900,11.9
19880406:0900,13.2
19880407:0900,13.2
19880408:0900,10.8
19880409:0900,14.1
19880410:0900,10
19880411:0900,9.1
19880412:0900,9.5
19880413:0900,10.6
19880414:0900,10.6
19880415:0900,11.1
19880416:0900,10.6
19880417:0900,11.3
19880418:0900,10.4
19880419:0900,10.6
19880420:0900,11.7
19880421:0900,11.4
19880422:0900,10
19880423:0900,9.7
19880424:0900,11.1
19880425:0900,9.5
19880426:0900,9.2
19880427:0900,9.2
19880428:0900,10.2
19880429:0900,11.2
19880430:0900,8
19880501:0900,5.5
19880502:0900,6.6
19880503:0900,9.8
19880504:0900,10.4
19880505:0900,11.9
19880506:0900,10
19880507:0900,11.5
19880508:0900,9.5
19880509:0900,14.2
19880510:0900,11.5
19880511:0900,12.8
19880512:0900,10.9
19880513:0900,6.9
19880514:0900,7.8
19880515:0900,10.4
19880516:0900,9.4
19880517:0900,6.2
19880518:0900,10.5
19880519:0900,12.5
19880520:0900,11.6
19880521:0900,8.3
19880522:0900,8.3
19880523:0900,6.8
19880524:0900,5.7
19880525:0900,3.5
19880526:0900,3
19880527:0900,3
19880528:0900,8
19880529:0900,9.6
19880530:0900,10
19880531:0900,8.5
19880601:0900,7.6
19880602:0900,6.6
19880603:0900,7.4
19880604:0900,7.5
19880605:0900,7.5
19880606:0900,8.9
19880607:0900,11.1
19880608:0900,12
19880609:0900,11.3
19880610:0900,6.6
19880611:0900,5.1
19880612:0900,7.4
19880613:0900,7.4
19880614:0900,5
19880615:0900,5.5
19880616:0900,5
19880617:0900,10.1
19880618:0900,10.6
19880619:0900,13.1
19880620:0900,7.3
19880621:0900,7.7
19880622:0900,7.2
19880623:0900,8.4
19880624:0900,7
19880625:0900,6
19880626:0900,8.8
19880627:0900,8.4
19880628:0900,7.9
19880629:0900,10
19880630:0900,8.5
19880701:0900,3.8
19880702:0900,4.7
19880703:0900,6.6
19880704:0900,5
19880705:0900,5.8
19880706:0900,5.1
19880707:0900,5
19880708:0900,3.2
19880709:0900,5.5
19880710:0900,7.9
19880711:0900,10.5
19880712:0900,7.1
19880713:0900,5.6
19880714:0900,6.4
19880715:0900,4.9
19880716:0900,5.9
19880717:0900,7.8
19880718:0900,8.5
19880719:0900,8.5
19880720:0900,7.4
19880721:0900,6.2
19880722:0900,6.4
19880723:0900,9.5
19880724:0900,11.5
19880725:0900,10.2
19880726:0900,7.5
19880727:0900,9.2
19880728:0900,8
19880729:0900,5.4
19880730:0900,8.9
19880731:0900,7.8
19880801:0900,7.1
19880802:0900,7.1
19880803:0900,5.2
19880804:0900,6.6
19880805:0900,7.4
19880806:0900,9.5
19880807:0900,8.6
19880808:0900,8.4
19880809:0900,10.9
19880810:0900,9.5
19880811:0900,8
19880812:0900,6.7
19880813:0900,5.8
19880814:0900,5.5
19880815:0900,5.4
19880816:0900,5.3
19880817:0900,7.6
19880818:0900,8.1
19880819:0900,6
19880820:0900,6.1
19880821:0900,7.7
19880822:0900,6.6
19880823:0900,8
19880824:0900,9.6
19880825:0900,7.2
19880826:0900,4.6
19880827:0900,4.9
19880828:0900,6.5
19880829:0900,8.8
19880830:0900,10.1
19880831:0900,7
19880901:0900,7.9
19880902:0900,7.4
19880903:0900,8.7
19880904:0900,8.9
19880905:0900,10
19880906:0900,8
19880907:0900,9.2
19880908:0900,9
19880909:0900,4.5
19880910:0900,6.9
19880911:0900,9.4
19880912:0900,10.9
19880913:0900,11.8
19880914:0900,11
19880915:0900,8.3
19880916:0900,9.5
19880917:0900,8.3
19880918:0900,10.9
19880919:0900,12.9
19880920:0900,12.9
19880921:0900,12
19880922:0900,12
19880923:0900,10.3
19880924:0900,9.5
19880925:0900,11.5
19880926:0900,12
19880927:0900,12
19880928:0900,12.6
19880929:0900,13.1
19880930:0900,13.1
19881001:0900,11.6
19881002:0900,9.9
19881003:0900,11.2
19881004:0900,9.6
19881005:0900,12.9
19881006:0900,13.4
19881007:0900,11.9
19881008:0900,9.7
19881009:0900,9.5
19881010:0900,12
19881011:0900,12.5
19881012:0900,12
19881013:0900,11.5
19881014:0900,10
19881015:0900,10
19881016:0900,11.3
19881017:0900,11.4
19881018:0900,12
19881019:0900,11.4
19881020:0900,12.4
19881021:0900,10.9
19881022:0900,10.3
19881023:0900,12.4
19881024:0900,12.3
19881025:0900,12.2
19881026:0900,10.6
19881027:0900,11.6
19881028:0900,13
19881029:0900,14.6
19881030:0800,14
19881031:0800,14
19881101:0800,12.7
19881102:0800,10.1
19881103:0800,12.3
19881104:0800,14.8
19881105:0800,14.5
19881106:0800,14.4
19881107:0800,10.5
19881108:0800,9.9
19881109:0800,12.4
19881110:0800,13.6
19881111:0800,16
19881112:0800,12
19881113:0800,11
19881114:0800,12.9
19881115:0800,13.9
19881116:0800,13.7
19881117:0800,12.9
19881118:0800,15
19881119:0800,14.5
19881120:0800,15
19881121:0800,12.5
19881122:0800,11.6
19881123:0800,14.9
19881124:0800,12.7
19881125:0800,14.8
19881126:0800,16.1
19881127:0800,17.9
19881128:0800,18.5
19881129:0800,17.9
19881130:0800,16.5
19881201:0800,17.5
19881202:0800,15.5
19881203:0800,16.7
19881204:0800,16.5
19881205:0800,16.2
19881206:0800,17.4
19881207:0800,16.7
19881208:0800,13
19881209:0800,14.4
19881210:0800,16.1
19881211:0800,17.4
19881212:0800,17
19881213:0800,16.6
19881214:0800,16
19881215:0800,16.8
19881216:0800,15.5
19881217:0800,16.2
19881218:0800,18.3
19881219:0800,16.9
19881220:0800,18.8
19881221:0800,18.1
19881222:0800,18
19881223:0800,14.3
19881224:0800,15
19881225:0800,16
19881226:0800,19.7
19881227:0800,19.1
19881228:0800,19.7
19881229:0800,20.9
19881230:0800,19.5
19881231:0800,19.5
19890101:0800,19.3
19890102:0800,18
19890103:0800,20
19890104:0800,21.1
19890105:0800,20.6
19890106:0800,18.7
19890107:0800,18.5
19890108:0800,20
19890109:0800,19.6
19890110:0800,17.1
19890111:0800,17.6
19890112:0800,19.6
19890113:0800,19.1
19890114:0800,17.6
19890115:0800,16.9
19890116:0800,16.8
19890117:0800,17.1
19890118:0800,17.9
19890119:0800,18.3
19890120:0800,21.1
19890121:0800,21
19890122:0800,19.3
19890123:0800,18.6
19890124:0800,18.2
19890125:0800,17
19890126:0800,18.5
19890127:0800,18.6
19890128:0800,16.3
19890129:0800,13.4
19890130:0800,15.6
19890131:0800,17.9
19890201:0800,18.3
19890202:0800,20
19890203:0800,20.4
19890204:0800,17
19890205:0800,17
19890206:0800,15.8
19890207:0800,17.2
19890208:0800,14.5
19890209:0800,13.8
19890210:0800,15.4
19890211:0800,16.3
19890212:0800,17.9
19890213:0800,15.8
19890214:0800,14.6
19890215:0800,16.3
19890216:0800,13.8
19890217:0800,17.8
19890218:0800,16.2
19890219:0800,17.5
19890220:0800,17.5
19890221:0800,18.1
19890222:0800,18
19890223:0800,16.8
19890224:0800,15.6
19890225:0800,13.7
19890226:0800,12.2
19890227:0800,13.7
19890228:0800,16.5
19890301:0800,16
19890302:0800,17.1
19890303:0800,15
19890304:0800,15.5
19890305:0900,15.3
19890306:0900,17.7
19890307:0900,18
19890308:0900,17.9
19890309:0900,17.9
19890310:0900,18.5
19890311:0900,17.5
19890312:0900,16.5
19890313:0900,18.2
19890314:0900,16.5
19890315:0900,17.6
19890316:0900,14.4
19890317:0900,13.9
19890318:0900,12.4
19890319:0900,13.8
19890320:0900,15.2
19890321:0900,11.9
19890322:0900,10.1
19890323:0900,14.3
19890324:0900,15.6
19890325:0900,14.8
19890326:0900,12.4
19890327:0900,13.3
19890328:0900,14.5
19890329:0900,16.6
19890330:0900,13.2
19890331:0900,13.8
19890401:0900,11.9
19890402:0900,13.9
19890403:0900,13.2
19890404:0900,13.4
19890405:0900,12.4
19890406:0900,11.6
19890407:0900,11.9
19890408:0900,14
19890409:0900,13.5
19890410:0900,10.4
19890411:0900,12.1
19890412:0900,9.9
19890413:0900,10.5
19890414:0900,10.6
19890415:0900,13
19890416:0900,14
19890417:0900,14.5
19890418:0900,14.2
19890419:0900,15.6
19890420:0900,11.3
19890421:0900,12.3
19890422:0900,12.5
19890423:0900,11.8
19890424:0900,10.4
19890425:0900,11.5
19890426:0900,11.5
19890427:0900,11.3
19890428:0900,9.9
19890429:0900,13.4
19890430:0900,13.1
19890501:0900,13.8
19890502:0900,15
19890503:0900,16.1
19890504:0900,13.4
19890505:0900,14.2
19890506:0900,14.4
19890507:0900,12.2
19890508:0900,12.5
19890509:0900,7.9
19890510:0900,9.2
19890511:0900,8.5
19890512:0900,10.5
19890513:0900,12.3
19890514:0900,13.6
19890515:0900,13.6
19890516:0900,11.1
19890517:0900,10.8
19890518:0900,10.2
19890519:0900,7.9
19890520:0900,10.9
19890521:0900,11.2
19890522:0900,9.8
19890523:0900,11
19890524:0900,11
19890525:0900,10.8
19890526:0900,9.1
19890527:0900,7.9
19890528:0900,7.9
19890529:0900,6.4
19890530:0900,6.2
19890531:0900,6.9
19890601:0900,6.3
19890602:0900,9.4
19890603:0900,7.9
19890604:0900,6.2
19890605:0900,6.5
19890606:0900,5.1
19890607:0900,8.9
19890608:0900,10.6
19890609:0900,10.5
19890610:0900,11.5
19890611:0900,13
19890612:0900,13.8
19890613:0900,9.5
19890614:0900,8.6
19890615:0900,8.1
19890616:0900,8.5
19890617:0900,5
19890618:0900,7
19890619:0900,9.5
19890620:0900,8.4
19890621:0900,4
19890622:0900,6.6
19890623:0900,6.9
19890624:0900,5.8
19890625:0900,9.8
19890626:0900,8.4
19890627:0900,5.9
19890628:0900,5.7
19890629:0900,6.1
19890630:0900,6.5
19890701:0900,2.9
19890702:0900,2.8
19890703:0900,4.4
19890704:0900,7
19890705:0900,7.5
19890706:0900,9.5
19890707:0900,5.4
19890708:0900,6.9
19890709:0900,4.8
19890710:0900,6.3
19890711:0900,9.1
19890712:0900,8
19890713:0900,8.8
19890714:0900,8.4
19890715:0900,8.1
19890716:0900,7.4
19890717:0900,7.8
19890718:0900,6.9
19890719:0900,6.5
19890720:0900,5.5
19890721:0900,4.1
19890722:0900,4.4
19890723:0900,3.8
19890724:0900,2.9
19890725:0900,2.2
19890726:0900,2.8
19890727:0900,3.2
19890728:0900,2
19890729:0900,1.9
19890730:0900,2.2
19890731:0900,2.1
19890801:0900,3.8
19890802:0900,7.2
19890803:0900,4.8
19890804:0900,5.6
19890805:0900,7.2
19890806:0900,7.2
19890807:0900,6
19890808:0900,6.3
19890809:0900,7.8
19890810:0900,7
19890811:0900,7.2
19890812:0900,6.8
19890813:0900,6
19890814:0900,5
19890815:0900,4.9
19890816:0900,5.8
19890817:0900,5.9
19890818:0900,6.2
19890819:0900,3.8
19890820:0900,3.5
19890821:0900,5.5
19890822:0900,4.9
19890823:0900,8.1
19890824:0900,8.7
19890825:0900,9.3
19890826:0900,10.7
19890827:0900,8.5
19890828:0900,8.2
19890829:0900,10.2
19890830:0900,9
19890831:0900,9.3
19890901:0900,7.2
19890902:0900,5.4
19890903:0900,4.8
19890904:0900,7.8
19890905:0900,5.5
19890906:0900,6
19890907:0900,6.9
19890908:0900,9.5
19890909:0900,10.3
19890910:0900,10.7
19890911:0900,11.3
19890912:0900,10.7
19890913:0900,10.8
19890914:0900,11.4
19890915:0900,11.1
19890916:0900,11.9
19890917:0900,11.6
19890918:0900,10.1
19890919:0900,12
19890920:0900,11.6
19890921:0900,12
19890922:0900,10.6
19890923:0900,9.1
19890924:0900,7.6
19890925:0900,9.2
19890926:0900,12
19890927:0900,13.5
19890928:0900,13.1
19890929:0900,13.4
19890930:0900,10.2
19891001:0900,13
19891002:0900,13.2
19891003:0900,13.8
19891004:0900,13.5
19891005:0900,10.6
19891006:0900,9.2
19891007:0900,9.5
19891008:0800,11
19891009:0800,13.1
19891010:0800,12.4
19891011:0800,11.8
19891012:0800,13
19891013:0800,11
19891014:0800,13.4
19891015:0800,12.6
19891016:0800,11.7
19891017:0800,10.7
19891018:0800,10.4
19891019:0800,8.4
19891020:0800,10.1
19891021:0800,12
19891022:0800,13.2
19891023:0800,11.6
19891024:0800,12
19891025:0800,13.9
19891026:0800,13.9
19891027:0800,13.3
19891028:0800,13.4
19891029:0800,14.5
19891030:0800,15.1
19891031:0800,14.9
19891101:0800,14.5
19891102:0800,13.4
19891103:0800,15.2
19891104:0800,12.9
19891105:0800,13.2
19891106:0800,15.5
19891107:0800,15.8
19891108:0800,15.9
19891109:0800,16.5
19891110:0800,14.5
19891111:0800,14
19891112:0800,14
19891113:0800,16
19891114:0800,15.6
19891115:0800,15.3
19891116:0800,16
19891117:0800,15.9
19891118:0800,16.8
19891119:0800,17
19891120:0800,14.3
19891121:0800,11
19891122:0800,10.4
19891123:0800,12.4
19891124:0800,12.5
